"Format,""AIM CSV File"""
"Venue,""Mariembourg"""
"Vehicle,""None"""
"User,""Rene"""
"Data Source,""AIM Data Logger"""
"Comment,"""""
"Date,""03/31/19"""
"Time,""12:29:53"""
"Sample Rate,""10"""
"Duration,""62.725"""
"Segment,""Lap 5 - 1:02.725"""

"Time,""Distance"",""RPM"",""GPS_Speed"",""GPS_LatAcc"",""GPS_LonAcc"",""GPS_Slope"",""GPS_Heading"",""GPS_Gyro"",""GPS_Altitude"","
"Time,""Distance"",""RPM"",""GPS_Speed"",""GPS_LatAcc"",""GPS_LonAcc"",""GPS_Slope"",""GPS_Heading"",""GPS_Gyro"",""GPS_Altitude"","
"sec,""km"",""rpm"",""km/h"",""g"",""g"",""deg"",""deg"",""deg/s"",""m"","
","""",""1"",""2"",""3"",""4"",""5"",""6"",""7"",""8"","

20.700,0.448,12080.095703,83.655998,0.089914,0.144201,-0.442920,-92.201561,2.211523,161.358444
20.800,0.451,12149.466797,84.229996,0.058838,0.144507,-0.487038,-92.087425,1.427717,161.338196
20.900,0.453,12210.061523,84.729996,0.020968,0.141881,-0.521873,-92.037010,0.459647,161.310471
21.000,0.455,12280.481445,85.229996,0.006284,0.136413,-0.602546,-92.110115,0.123207,161.280914
21.100,0.458,12338.591797,85.704002,0.012632,0.137636,-0.705220,-92.335175,0.329471,161.252365
21.200,0.460,12414.226563,86.155998,-0.000637,0.123653,-0.760568,-92.741516,0.112664,161.220139
21.300,0.463,12412.791016,86.573997,-0.091711,0.064535,-0.773287,-93.409363,-1.963735,161.185043
21.400,0.465,12427.769531,86.473999,-0.270875,-0.030591,-0.770308,-94.406990,-6.161911,161.150101
21.500,0.467,12360.289063,86.270004,-0.467680,-0.130498,-0.761828,-95.768791,-10.749700,161.114365
21.600,0.470,11998.652344,85.692001,-0.639923,-0.254432,-0.767787,-97.517235,-14.609143,161.075928
21.700,0.472,11704.619141,84.813995,-0.841355,-0.400417,-0.787726,-99.453148,-19.355526,161.043823
21.800,0.474,11357.664063,83.531998,-1.081600,-0.498284,-0.800675,-101.245354,-25.464172,161.023834
21.900,0.477,11607.165039,81.732002,-1.390702,-0.515530,-0.814884,-103.615112,-33.897652,161.004181
22.000,0.479,11406.027344,80.113998,-1.632196,-0.418389,-0.826572,-106.761566,-40.826317,160.980316
22.100,0.481,11248.022461,78.910004,-1.651609,-0.320637,-0.865648,-110.658600,-41.622955,160.953033
22.200,0.483,11263.525391,77.436005,-1.614606,-0.300306,-0.946321,-115.761353,-41.186592,160.914658
22.300,0.485,11257.541016,76.244003,-1.648690,-0.235236,-1.050484,-120.393143,-42.833042,160.874374
22.400,0.487,11268.083984,75.695999,-1.654770,-0.145322,-1.120500,-124.794380,-43.199280,160.837173
22.500,0.490,11300.086914,75.321999,-1.657408,-0.114539,-1.161409,-129.275375,-43.316162,160.801331
22.600,0.492,11221.872070,74.944000,-1.683080,-0.127566,-1.139293,-133.799225,-44.169640,160.756439
22.700,0.494,11192.553711,74.370003,-1.727259,-0.128153,-1.066069,-138.345520,-45.614868,160.703613
22.800,0.496,11103.770508,73.947998,-1.783050,-0.101219,-0.983104,-142.874405,-47.466667,160.642502
22.900,0.498,11161.048828,73.722000,-1.817669,-0.075803,-0.913089,-147.374878,-48.693256,160.587860
23.000,0.500,10958.459961,73.447998,-1.798180,-0.052898,-0.848345,-151.857925,-48.444363,160.545898
