"Format","AIM CSV File"
"Venue","Mariembourg"
"Vehicle","Charlotte 32mm"
"User","Sven"
"Data Source","AIM Data Logger"
"Comment",""
"Date","10/11/08"
"Time","12:27:46"
"Sample Rate","10"
"Duration","54.290"
"Segment","Lap 4 - 0:54.290"

"Time","Distance","Toeren","Snelheid","Acc_1",
"Time","Distance","Toeren","Snelheid","Acc_1",
"sec","km","rpm","km/h","g",
"","","1","2","3",

36.200,1.001,11861.559570,92.155998,1.274660
36.300,1.003,12363.730469,86.171005,1.477315
36.400,1.006,13174.150391,84.430000,1.690930
36.500,1.008,12977.759766,82.820999,1.834192
36.600,1.010,12431.750000,79.989998,2.010848
36.700,1.012,12290.879883,75.076004,2.283976
36.800,1.014,13060.519531,69.702003,2.558985
36.900,1.016,13104.790039,69.261002,2.702229
37.000,1.018,12819.950195,67.907997,2.698764
37.100,1.020,12571.940430,66.394997,2.662240
37.200,1.022,12178.209961,64.982002,2.708930
37.300,1.024,12004.809570,63.060001,2.819415
37.400,1.025,11894.780273,62.973999,2.820010
37.500,1.027,11662.629883,61.781998,2.551330
37.600,1.029,11865.769531,61.164997,2.099009
37.700,1.030,11847.929688,61.187000,1.799307
37.800,1.032,11690.360352,60.939003,1.920093
37.900,1.034,11472.250000,60.291000,2.346598
38.000,1.035,11800.570313,61.331001,2.679903
38.100,1.037,11890.980469,62.102001,2.671499
38.200,1.039,11815.299805,62.458000,2.477247
38.300,1.041,11964.540039,62.327999,2.429252
38.400,1.042,11698.599609,61.697998,2.636152
38.500,1.044,11658.740234,61.256001,2.864508
38.600,1.046,11928.320313,62.232002,2.826840
38.700,1.048,12076.059570,63.174000,2.524515
38.800,1.049,12129.980469,63.472000,2.261506
38.900,1.051,12279.620117,64.790001,2.309521
39.000,1.053,12213.559570,63.709999,2.579420
39.100,1.055,12264.360352,64.531998,2.669426
39.200,1.056,12475.379883,64.613998,2.272913
39.300,1.058,12984.440430,67.868004,1.518460
39.400,1.060,12189.099609,71.496002,0.863811
39.500,1.062,11524.980469,72.601997,0.659209
39.600,1.064,11497.620117,73.302002,0.847875
39.700,1.066,11489.799805,72.884003,1.063290
39.800,1.068,11683.080078,73.573997,0.936116
39.900,1.071,12028.900391,75.849998,0.312677
40.000,1.073,12341.440430,77.919998,-0.680755
40.100,1.075,12723.700195,80.608002,-1.664482
40.200,1.077,11728.080078,83.150002,-2.156774
40.300,1.080,11076.259766,84.704002,-1.882062
40.400,1.082,11025.519531,85.501999,-1.041248
